audio,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instruction.started,Instructions.started,resp_start.started,Instruction.stopped,resp_start.keys,resp_start.rt,resp_start.duration,trial.started,cross.started,sound_1.started,trial.stopped,Responses.started,respp.started,key_resp.started,Responses.stopped,key_resp.keys,key_resp.rt,key_resp.duration,response1,response2,response3,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,0.01274389959871769,0.04503609985113144,0.04503609985113144,1.2972148996777833,space,1.2417867998592556,None,,,,,,,,,,,,,,,111,001,2024-09-25_11h15.43.262,Trial_mult,2023.2.1,59.98793053201169,2024-09-25 11h15.56.764037 -0400,
block1_trial1_attendleft_leadmasker.wav,0,0,0,0,1.3295203996822238,,,,,,,,,1.329585799947381,1.3461418999359012,2.0006498997099698,7.251473299693316,7.251483999658376,7.267768199555576,7.267768199555576,9.45360659994185,"['1', '2', '3']","[1.6181263998150826, 1.9715565997175872]","[0.11352110002189875, 0.071059700101614]",1,2,3,111,001,2024-09-25_11h15.43.262,Trial_mult,2023.2.1,59.98793053201169,2024-09-25 11h15.56.764037 -0400,
,,,,,9.469365899916738,,,,,,,,,9.469430099707097,9.50265539996326,,,,,,,,,,,,,,,,,,,,
