4.0666 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
45.6351 	EXP 	New trial (rep=0, index=5): OrderedDict([('Index', 6), ('audio', 'block1_trial6_attendleft_leadtarget.wav')])
45.6358 	DATA 	Keypress: 1
45.6493 	EXP 	respp: autoDraw = False
45.6667 	EXP 	cross: autoDraw = True
51.5212 	EXP 	cross: autoDraw = False
51.5212 	EXP 	respp: autoDraw = True
53.8591 	DATA 	Keypress: 3
54.1427 	DATA 	Keypress: 2
54.5257 	EXP 	New trial (rep=0, index=6): OrderedDict([('Index', 7), ('audio', 'block1_trial7_attendleft_leadtarget.wav')])
54.5264 	DATA 	Keypress: 1
54.5397 	EXP 	respp: autoDraw = False
54.5567 	EXP 	cross: autoDraw = True
60.4288 	EXP 	cross: autoDraw = False
60.4288 	EXP 	respp: autoDraw = True
61.4647 	DATA 	Keypress: 1
63.2502 	DATA 	Keypress: 3
63.4327 	EXP 	New trial (rep=0, index=7): OrderedDict([('Index', 8), ('audio', 'block1_trial8_attendleft_leadmasker.wav')])
63.4334 	DATA 	Keypress: 2
63.4469 	EXP 	respp: autoDraw = False
63.4640 	EXP 	cross: autoDraw = True
69.3517 	EXP 	cross: autoDraw = False
69.3517 	EXP 	respp: autoDraw = True
70.9391 	DATA 	Keypress: 2
71.3394 	DATA 	Keypress: 1
71.6564 	DATA 	Keypress: 3
71.6720 	EXP 	New trial (rep=0, index=8): OrderedDict([('Index', 9), ('audio', 'block1_trial9_attendleft_leadmasker.wav')])
71.6873 	EXP 	respp: autoDraw = False
71.7040 	EXP 	cross: autoDraw = True
77.5589 	EXP 	cross: autoDraw = False
77.5589 	EXP 	respp: autoDraw = True
79.3630 	DATA 	Keypress: 2
79.8804 	DATA 	Keypress: 1
80.1626 	EXP 	New trial (rep=0, index=9): OrderedDict([('Index', 10), ('audio', 'block1_trial10_attendright_leadtarget.wav')])
80.1633 	DATA 	Keypress: 3
80.1769 	EXP 	respp: autoDraw = False
80.1937 	EXP 	cross: autoDraw = True
86.0657 	EXP 	cross: autoDraw = False
86.0657 	EXP 	respp: autoDraw = True
87.3363 	DATA 	Keypress: 1
88.5200 	DATA 	Keypress: 3
88.7197 	EXP 	New trial (rep=0, index=10): OrderedDict([('Index', 11), ('audio', 'block1_trial11_attendright_leadmasker.wav')])
88.7204 	DATA 	Keypress: 2
88.7338 	EXP 	respp: autoDraw = False
88.7510 	EXP 	cross: autoDraw = True
94.6059 	EXP 	cross: autoDraw = False
94.6059 	EXP 	respp: autoDraw = True
97.2771 	DATA 	Keypress: 1
97.5271 	DATA 	Keypress: 2
97.6611 	DATA 	Keypress: 3
97.7772 	EXP 	New trial (rep=0, index=11): OrderedDict([('Index', 12), ('audio', 'block1_trial12_attendleft_leadtarget.wav')])
97.7915 	EXP 	respp: autoDraw = False
97.8082 	EXP 	cross: autoDraw = True
103.6634 	EXP 	cross: autoDraw = False
103.6634 	EXP 	respp: autoDraw = True
104.5994 	DATA 	Keypress: 1
104.8500 	DATA 	Keypress: 3
105.1329 	EXP 	New trial (rep=0, index=12): OrderedDict([('Index', 13), ('audio', 'block1_trial13_attendright_leadmasker.wav')])
105.1336 	DATA 	Keypress: 2
105.1470 	EXP 	respp: autoDraw = False
105.1646 	EXP 	cross: autoDraw = True
111.0027 	EXP 	cross: autoDraw = False
111.0027 	EXP 	respp: autoDraw = True
113.4905 	DATA 	Keypress: 2
114.4235 	DATA 	Keypress: 2
114.6079 	DATA 	Keypress: 3
114.6230 	EXP 	New trial (rep=0, index=13): OrderedDict([('Index', 14), ('audio', 'block1_trial14_attendright_leadtarget.wav')])
114.6385 	EXP 	respp: autoDraw = False
114.6547 	EXP 	cross: autoDraw = True
120.5271 	EXP 	cross: autoDraw = False
120.5271 	EXP 	respp: autoDraw = True
122.1136 	DATA 	Keypress: 2
123.0473 	DATA 	Keypress: 1
123.2807 	EXP 	New trial (rep=0, index=14): OrderedDict([('Index', 15), ('audio', 'block1_trial15_attendleft_leadmasker.wav')])
123.2814 	DATA 	Keypress: 3
123.2949 	EXP 	respp: autoDraw = False
123.3120 	EXP 	cross: autoDraw = True
129.1666 	EXP 	cross: autoDraw = False
129.1666 	EXP 	respp: autoDraw = True
131.3379 	DATA 	Keypress: 2
131.5380 	DATA 	Keypress: 3
131.7204 	EXP 	New trial (rep=0, index=15): OrderedDict([('Index', 16), ('audio', 'block1_trial16_attendleft_leadmasker.wav')])
131.7211 	DATA 	Keypress: 1
131.7350 	EXP 	respp: autoDraw = False
131.7522 	EXP 	cross: autoDraw = True
137.6570 	EXP 	cross: autoDraw = False
137.6570 	EXP 	respp: autoDraw = True
139.2106 	DATA 	Keypress: 2
139.9116 	DATA 	Keypress: 3
140.3779 	EXP 	New trial (rep=0, index=16): OrderedDict([('Index', 17), ('audio', 'block1_trial17_attendleft_leadtarget.wav')])
140.3786 	DATA 	Keypress: 1
140.3919 	EXP 	respp: autoDraw = False
140.4090 	EXP 	cross: autoDraw = True
146.2473 	EXP 	cross: autoDraw = False
146.2473 	EXP 	respp: autoDraw = True
147.2175 	DATA 	Keypress: 3
147.9837 	DATA 	Keypress: 2
148.8178 	EXP 	New trial (rep=0, index=17): OrderedDict([('Index', 18), ('audio', 'block1_trial18_attendleft_leadtarget.wav')])
148.8185 	DATA 	Keypress: 1
148.8320 	EXP 	respp: autoDraw = False
148.8491 	EXP 	cross: autoDraw = True
154.7043 	EXP 	cross: autoDraw = False
154.7043 	EXP 	respp: autoDraw = True
155.8739 	DATA 	Keypress: 2
156.3415 	DATA 	Keypress: 3
156.7739 	EXP 	New trial (rep=0, index=18): OrderedDict([('Index', 19), ('audio', 'block1_trial19_attendright_leadtarget.wav')])
156.7746 	DATA 	Keypress: 1
156.7884 	EXP 	respp: autoDraw = False
156.8056 	EXP 	cross: autoDraw = True
162.6940 	EXP 	cross: autoDraw = False
162.6940 	EXP 	respp: autoDraw = True
163.6805 	DATA 	Keypress: 1
163.9135 	DATA 	Keypress: 2
164.0811 	DATA 	Keypress: 3
164.2133 	EXP 	New trial (rep=0, index=19): OrderedDict([('Index', 20), ('audio', 'block1_trial20_attendright_leadtarget.wav')])
164.2285 	EXP 	respp: autoDraw = False
164.2449 	EXP 	cross: autoDraw = True
170.1161 	EXP 	cross: autoDraw = False
170.1161 	EXP 	respp: autoDraw = True
171.3366 	DATA 	Keypress: 2
171.7372 	DATA 	Keypress: 3
172.0698 	EXP 	New trial (rep=0, index=20): OrderedDict([('Index', 21), ('audio', 'block1_trial21_attendright_leadtarget.wav')])
172.0705 	DATA 	Keypress: 1
172.0840 	EXP 	respp: autoDraw = False
172.1011 	EXP 	cross: autoDraw = True
177.9726 	EXP 	cross: autoDraw = False
177.9726 	EXP 	respp: autoDraw = True
178.8756 	DATA 	Keypress: 2
179.3765 	DATA 	Keypress: 3
179.6265 	EXP 	New trial (rep=0, index=21): OrderedDict([('Index', 22), ('audio', 'block1_trial22_attendright_leadmasker.wav')])
179.6273 	DATA 	Keypress: 1
179.6401 	EXP 	respp: autoDraw = False
179.6572 	EXP 	cross: autoDraw = True
185.5286 	EXP 	cross: autoDraw = False
185.5286 	EXP 	respp: autoDraw = True
188.1501 	DATA 	Keypress: 3
188.5999 	DATA 	Keypress: 2
189.3497 	EXP 	New trial (rep=0, index=22): OrderedDict([('Index', 23), ('audio', 'block1_trial23_attendright_leadmasker.wav')])
189.3504 	DATA 	Keypress: 1
189.3644 	EXP 	respp: autoDraw = False
189.3815 	EXP 	cross: autoDraw = True
195.2363 	EXP 	cross: autoDraw = False
195.2363 	EXP 	respp: autoDraw = True
196.0896 	DATA 	Keypress: 1
196.2229 	DATA 	Keypress: 2
196.3570 	DATA 	Keypress: 3
196.5058 	EXP 	New trial (rep=0, index=23): OrderedDict([('Index', 24), ('audio', 'block1_trial24_attendright_leadtarget.wav')])
196.5205 	EXP 	respp: autoDraw = False
196.5375 	EXP 	cross: autoDraw = True
202.3922 	EXP 	cross: autoDraw = False
202.3922 	EXP 	respp: autoDraw = True
203.2458 	DATA 	Keypress: 2
203.5790 	DATA 	Keypress: 1
203.8120 	EXP 	New trial (rep=0, index=24): OrderedDict([('Index', 25), ('audio', 'block1_trial25_attendright_leadtarget.wav')])
203.8128 	DATA 	Keypress: 3
203.8262 	EXP 	respp: autoDraw = False
203.8435 	EXP 	cross: autoDraw = True
209.6813 	EXP 	cross: autoDraw = False
209.6813 	EXP 	respp: autoDraw = True
211.1515 	DATA 	Keypress: 1
212.2026 	DATA 	Keypress: 2
212.4018 	EXP 	New trial (rep=0, index=25): OrderedDict([('Index', 26), ('audio', 'block1_trial26_attendleft_leadmasker.wav')])
212.4026 	DATA 	Keypress: 3
212.4163 	EXP 	respp: autoDraw = False
212.4332 	EXP 	cross: autoDraw = True
218.2711 	EXP 	cross: autoDraw = False
218.2711 	EXP 	respp: autoDraw = True
220.6265 	DATA 	Keypress: 2
221.6266 	DATA 	Keypress: 1
221.8598 	EXP 	New trial (rep=0, index=26): OrderedDict([('Index', 27), ('audio', 'block1_trial27_attendleft_leadmasker.wav')])
221.8605 	DATA 	Keypress: 3
221.8740 	EXP 	respp: autoDraw = False
221.8912 	EXP 	cross: autoDraw = True
227.7454 	EXP 	cross: autoDraw = False
227.7454 	EXP 	respp: autoDraw = True
229.5501 	DATA 	Keypress: 2
230.7511 	DATA 	Keypress: 3
231.4504 	EXP 	New trial (rep=0, index=27): OrderedDict([('Index', 28), ('audio', 'block1_trial28_attendleft_leadtarget.wav')])
231.4512 	DATA 	Keypress: 1
231.4650 	EXP 	respp: autoDraw = False
231.4818 	EXP 	cross: autoDraw = True
237.3706 	EXP 	cross: autoDraw = False
237.3706 	EXP 	respp: autoDraw = True
238.1567 	DATA 	Keypress: 3
238.8739 	DATA 	Keypress: 2
239.3408 	EXP 	New trial (rep=0, index=28): OrderedDict([('Index', 29), ('audio', 'block1_trial29_attendright_leadmasker.wav')])
239.3415 	DATA 	Keypress: 1
239.3546 	EXP 	respp: autoDraw = False
239.3716 	EXP 	cross: autoDraw = True
245.2103 	EXP 	cross: autoDraw = False
245.2103 	EXP 	respp: autoDraw = True
246.4634 	DATA 	Keypress: 3
248.2316 	DATA 	Keypress: 2
248.4311 	EXP 	New trial (rep=0, index=29): OrderedDict([('Index', 30), ('audio', 'block1_trial30_attendright_leadtarget.wav')])
248.4318 	DATA 	Keypress: 1
248.4453 	EXP 	respp: autoDraw = False
248.4622 	EXP 	cross: autoDraw = True
254.3175 	EXP 	cross: autoDraw = False
254.3175 	EXP 	respp: autoDraw = True
256.3045 	DATA 	Keypress: 3
256.7212 	DATA 	Keypress: 1
256.8880 	DATA 	Keypress: 2
256.9039 	EXP 	New trial (rep=0, index=30): OrderedDict([('Index', 31), ('audio', 'block1_trial31_attendleft_leadtarget.wav')])
256.9190 	EXP 	respp: autoDraw = False
256.9355 	EXP 	cross: autoDraw = True
262.8071 	EXP 	cross: autoDraw = False
262.8071 	EXP 	respp: autoDraw = True
263.3433 	DATA 	Keypress: 1
263.5105 	DATA 	Keypress: 2
263.6269 	DATA 	Keypress: 3
263.7601 	EXP 	New trial (rep=0, index=31): OrderedDict([('Index', 32), ('audio', 'block1_trial32_attendleft_leadtarget.wav')])
263.7748 	EXP 	respp: autoDraw = False
263.7911 	EXP 	cross: autoDraw = True
269.6456 	EXP 	cross: autoDraw = False
269.6456 	EXP 	respp: autoDraw = True
270.3991 	DATA 	Keypress: 2
270.9665 	DATA 	Keypress: 1
271.4996 	EXP 	New trial (rep=0, index=32): OrderedDict([('Index', 33), ('audio', 'block1_trial33_attendleft_leadmasker.wav')])
271.5004 	DATA 	Keypress: 3
271.5139 	EXP 	respp: autoDraw = False
271.5308 	EXP 	cross: autoDraw = True
277.3855 	EXP 	cross: autoDraw = False
277.3855 	EXP 	respp: autoDraw = True
278.3728 	DATA 	Keypress: 2
278.9226 	DATA 	Keypress: 3
279.0722 	EXP 	New trial (rep=0, index=33): OrderedDict([('Index', 34), ('audio', 'block1_trial34_attendright_leadtarget.wav')])
279.0729 	DATA 	Keypress: 1
279.0868 	EXP 	respp: autoDraw = False
279.1038 	EXP 	cross: autoDraw = True
284.9579 	EXP 	cross: autoDraw = False
284.9579 	EXP 	respp: autoDraw = True
285.9954 	DATA 	Keypress: 2
286.5453 	DATA 	Keypress: 1
287.3289 	EXP 	New trial (rep=0, index=34): OrderedDict([('Index', 35), ('audio', 'block1_trial35_attendright_leadmasker.wav')])
287.3296 	DATA 	Keypress: 3
287.3436 	EXP 	respp: autoDraw = False
287.3606 	EXP 	cross: autoDraw = True
293.2321 	EXP 	cross: autoDraw = False
293.2321 	EXP 	respp: autoDraw = True
295.3197 	DATA 	Keypress: 3
296.7035 	DATA 	Keypress: 1
296.9200 	EXP 	New trial (rep=0, index=35): OrderedDict([('Index', 36), ('audio', 'block1_trial36_attendleft_leadmasker.wav')])
296.9207 	DATA 	Keypress: 2
296.9345 	EXP 	respp: autoDraw = False
296.9513 	EXP 	cross: autoDraw = True
302.7893 	EXP 	cross: autoDraw = False
302.7893 	EXP 	respp: autoDraw = True
303.7427 	DATA 	Keypress: 3
305.1102 	DATA 	Keypress: 1
305.3099 	EXP 	New trial (rep=0, index=36): OrderedDict([('Index', 37), ('audio', 'block1_trial37_attendleft_leadtarget.wav')])
305.3106 	DATA 	Keypress: 2
305.3249 	EXP 	respp: autoDraw = False
305.3415 	EXP 	cross: autoDraw = True
311.1958 	EXP 	cross: autoDraw = False
311.1958 	EXP 	respp: autoDraw = True
312.0664 	DATA 	Keypress: 3
312.3993 	DATA 	Keypress: 2
312.7829 	EXP 	New trial (rep=0, index=37): OrderedDict([('Index', 38), ('audio', 'block1_trial38_attendleft_leadmasker.wav')])
312.7836 	DATA 	Keypress: 1
312.7970 	EXP 	respp: autoDraw = False
312.8138 	EXP 	cross: autoDraw = True
318.6851 	EXP 	cross: autoDraw = False
318.6851 	EXP 	respp: autoDraw = True
319.6050 	DATA 	Keypress: 3
320.2229 	DATA 	Keypress: 1
320.5388 	EXP 	New trial (rep=0, index=38): OrderedDict([('Index', 39), ('audio', 'block1_trial39_attendleft_leadtarget.wav')])
320.5395 	DATA 	Keypress: 2
320.5533 	EXP 	respp: autoDraw = False
320.5701 	EXP 	cross: autoDraw = True
326.4414 	EXP 	cross: autoDraw = False
326.4414 	EXP 	respp: autoDraw = True
327.5952 	DATA 	Keypress: 1
328.0627 	DATA 	Keypress: 3
328.2621 	EXP 	New trial (rep=0, index=39): OrderedDict([('Index', 40), ('audio', 'block1_trial40_attendleft_leadmasker.wav')])
328.2629 	DATA 	Keypress: 2
328.2764 	EXP 	respp: autoDraw = False
328.2933 	EXP 	cross: autoDraw = True
334.1476 	EXP 	cross: autoDraw = False
334.1476 	EXP 	respp: autoDraw = True
336.6524 	DATA 	Keypress: 2
336.8526 	DATA 	Keypress: 1
337.0359 	EXP 	New trial (rep=0, index=40): OrderedDict([('Index', 41), ('audio', 'block2_trial1_attendleft_leadmasker.wav')])
337.0380 	DATA 	Keypress: 3
337.0501 	EXP 	respp: autoDraw = False
337.0501 	EXP 	breakk: autoDraw = True
416.4662 	DATA 	Keypress: space
416.4969 	EXP 	breakk: autoDraw = False
416.5141 	EXP 	cross: autoDraw = True
422.3685 	EXP 	cross: autoDraw = False
422.3685 	EXP 	respp: autoDraw = True
424.3230 	DATA 	Keypress: 1
425.2068 	DATA 	Keypress: 3
425.7898 	EXP 	New trial (rep=0, index=41): OrderedDict([('Index', 42), ('audio', 'block2_trial2_attendleft_leadtarget.wav')])
425.7906 	DATA 	Keypress: 1
425.8044 	EXP 	respp: autoDraw = False
425.8216 	EXP 	cross: autoDraw = True
431.6595 	EXP 	cross: autoDraw = False
431.6595 	EXP 	respp: autoDraw = True
432.1958 	DATA 	Keypress: 2
432.3788 	DATA 	Keypress: 2
432.6124 	EXP 	New trial (rep=0, index=42): OrderedDict([('Index', 43), ('audio', 'block2_trial3_attendright_leadtarget.wav')])
432.6131 	DATA 	Keypress: 1
432.6267 	EXP 	respp: autoDraw = False
432.6437 	EXP 	cross: autoDraw = True
438.4986 	EXP 	cross: autoDraw = False
438.4986 	EXP 	respp: autoDraw = True
439.5350 	DATA 	Keypress: 3
440.1017 	DATA 	Keypress: 1
441.4188 	EXP 	New trial (rep=0, index=43): OrderedDict([('Index', 44), ('audio', 'block2_trial4_attendright_leadtarget.wav')])
441.4195 	DATA 	Keypress: 1
441.4342 	EXP 	respp: autoDraw = False
441.4506 	EXP 	cross: autoDraw = True
447.3219 	EXP 	cross: autoDraw = False
447.3219 	EXP 	respp: autoDraw = True
447.8250 	DATA 	Keypress: 2
448.1084 	DATA 	Keypress: 3
448.3078 	EXP 	New trial (rep=0, index=44): OrderedDict([('Index', 45), ('audio', 'block2_trial5_attendright_leadtarget.wav')])
448.3085 	DATA 	Keypress: 3
448.3231 	EXP 	respp: autoDraw = False
448.3394 	EXP 	cross: autoDraw = True
454.1943 	EXP 	cross: autoDraw = False
454.1943 	EXP 	respp: autoDraw = True
454.7803 	DATA 	Keypress: 2
455.0971 	DATA 	Keypress: 3
455.3637 	EXP 	New trial (rep=0, index=45): OrderedDict([('Index', 46), ('audio', 'block2_trial6_attendright_leadmasker.wav')])
455.3644 	DATA 	Keypress: 3
455.3784 	EXP 	respp: autoDraw = False
455.3952 	EXP 	cross: autoDraw = True
461.2501 	EXP 	cross: autoDraw = False
461.2501 	EXP 	respp: autoDraw = True
462.1365 	DATA 	Keypress: 3
462.4529 	DATA 	Keypress: 2
462.6532 	EXP 	New trial (rep=0, index=46): OrderedDict([('Index', 47), ('audio', 'block2_trial7_attendright_leadtarget.wav')])
462.6539 	DATA 	Keypress: 2
462.6673 	EXP 	respp: autoDraw = False
462.6842 	EXP 	cross: autoDraw = True
468.5397 	EXP 	cross: autoDraw = False
468.5397 	EXP 	respp: autoDraw = True
469.1589 	DATA 	Keypress: 1
469.3760 	DATA 	Keypress: 1
469.6754 	EXP 	New trial (rep=0, index=47): OrderedDict([('Index', 48), ('audio', 'block2_trial8_attendright_leadmasker.wav')])
469.6761 	DATA 	Keypress: 2
469.6901 	EXP 	respp: autoDraw = False
469.7069 	EXP 	cross: autoDraw = True
475.5444 	EXP 	cross: autoDraw = False
475.5444 	EXP 	respp: autoDraw = True
477.5157 	DATA 	Keypress: 3
477.8155 	DATA 	Keypress: 2
477.9820 	EXP 	New trial (rep=0, index=48): OrderedDict([('Index', 49), ('audio', 'block2_trial9_attendright_leadtarget.wav')])
477.9827 	DATA 	Keypress: 3
477.9963 	EXP 	respp: autoDraw = False
478.0130 	EXP 	cross: autoDraw = True
483.8679 	EXP 	cross: autoDraw = False
483.8679 	EXP 	respp: autoDraw = True
484.7880 	DATA 	Keypress: 3
485.0718 	DATA 	Keypress: 2
485.2377 	EXP 	New trial (rep=0, index=49): OrderedDict([('Index', 50), ('audio', 'block2_trial10_attendleft_leadmasker.wav')])
485.2385 	DATA 	Keypress: 2
485.2524 	EXP 	respp: autoDraw = False
485.2687 	EXP 	cross: autoDraw = True
491.1572 	EXP 	cross: autoDraw = False
491.1572 	EXP 	respp: autoDraw = True
491.8099 	DATA 	Keypress: 2
492.1105 	DATA 	Keypress: 2
492.3770 	DATA 	Keypress: 2
492.3932 	EXP 	New trial (rep=0, index=50): OrderedDict([('Index', 51), ('audio', 'block2_trial11_attendleft_leadmasker.wav')])
492.4084 	EXP 	respp: autoDraw = False
492.4249 	EXP 	cross: autoDraw = True
498.3130 	EXP 	cross: autoDraw = False
498.3130 	EXP 	respp: autoDraw = True
498.9654 	DATA 	Keypress: 1
499.1328 	DATA 	Keypress: 2
499.2989 	EXP 	New trial (rep=0, index=51): OrderedDict([('Index', 52), ('audio', 'block2_trial12_attendleft_leadmasker.wav')])
499.2998 	DATA 	Keypress: 3
499.3137 	EXP 	respp: autoDraw = False
499.3305 	EXP 	cross: autoDraw = True
505.1848 	EXP 	cross: autoDraw = False
505.1848 	EXP 	respp: autoDraw = True
505.9554 	DATA 	Keypress: 3
506.3554 	DATA 	Keypress: 2
506.7047 	EXP 	New trial (rep=0, index=52): OrderedDict([('Index', 53), ('audio', 'block2_trial13_attendright_leadmasker.wav')])
