Index,audio,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instruction.started,Instructions.started,resp_start.started,Instruction.stopped,resp_start.keys,trial.started,cross.started,audio.started,trial.stopped,Responses.started,respp.started,key_resp.started,Responses.stopped,key_resp.keys,key_resp.rt,key_resp.duration,response1,response2,response3,participant,session,date,expName,psychopyVersion,frameRate,expStart,
111,block3_trial31_attendleft_leadmasker.wav,0,110,110,110,1075.1183283000719,,,,,,,1075.1184056000784,1075.134847600013,2.017148699844256,1080.990228800103,1080.990239399951,1081.0061682001688,1081.0061682001688,1082.9088524000254,"['2', '3', '2']","[1.5675739001017064, 1.7125512999482453]","[0.14379030000418425, 0.16570670017972589]",2,3,2,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
112,block3_trial32_attendleft_leadtarget.wav,0,111,111,111,1084.9258288999554,,,,,,,1084.9258900999557,1084.942539300071,2.016002499964088,1090.7969443001784,1090.7969542001374,1090.8133335001767,1090.8133335001767,1092.1156816000585,"['2', '3', '1']","[0.9827638000715524, 1.1195177999325097]","[0.1281749999616295, 0.09566069999709725]",2,3,1,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
113,block3_trial33_attendleft_leadtarget.wav,0,112,112,112,1094.1335842001718,,,,,,,1094.1336626000702,1094.1503638001159,2.0179714001715183,1099.9883855001535,1099.9883977000136,1100.0049571001437,1100.0049571001437,1103.1413567999844,"['2', '2', '3']","[2.8808977999724448, 3.0322465000208467]","[0.07841369998641312, 0.06309240008704364]",2,2,3,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
114,block3_trial34_attendright_leadtarget.wav,0,113,113,113,1105.1587011001538,,,,,,,1105.1587637001649,1105.1758316999767,2.0179691000375897,1111.0300133000128,1111.0300233999733,1111.0466301999986,1111.0466301999986,1112.9328022000846,"['3', '3', '1']","[1.5906269999686629, 1.7116298999171704]","[0.0386844000313431, 0.09573900001123548]",3,3,1,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
115,block3_trial35_attendleft_leadmasker.wav,0,114,114,114,1114.9507774000522,,,,,,,1114.9508530001622,1114.9667104999535,2.0165146000217646,1120.7888778999913,1120.788888500072,1120.8048374000937,1120.8048374000937,1122.1902950999793,"['2', '2', '3']","[1.0476856001187116, 1.1836113999597728]","[0.05612559989094734, 0.09640680020675063]",2,2,3,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
116,block3_trial36_attendleft_leadmasker.wav,0,115,115,115,1124.207570400089,,,,,,,1124.2076441999525,1124.2247828999534,2.0178582000080496,1130.0789304000791,1130.0789408001583,1130.0959867001511,1130.0959867001511,1131.7477802999783,"['1', '3', '3']","[1.3002579000312835, 1.5164349998813123]","[0.09734710003249347, 0.04898159997537732]",1,3,3,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
117,block3_trial37_attendright_leadtarget.wav,0,116,116,116,1133.7652133000083,,,,,,,1133.7652871001046,1133.7818387001753,2.0173193998634815,1139.636580800172,1139.6365912000183,1139.6529584000818,1139.6529584000818,1141.673047499964,"['2', '3', '3']","[1.4395775999873877, 1.8481066001113504]","[0.09632180002517998, 0.05503369984216988]",2,3,3,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
118,block3_trial38_attendleft_leadtarget.wav,0,117,117,117,1143.6903345000464,,,,,,,1143.690410300158,1143.7067597999703,2.0168204000219703,1149.5282825999893,1149.5282930999529,1149.5444364000577,1149.5444364000577,1151.1630909000523,"['1', '3', '2']","[1.1806209001224488, 1.4039126001298428]","[0.13580889999866486, 0.1439526998437941]",1,3,2,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
119,block3_trial39_attendleft_leadmasker.wav,0,118,118,118,1153.1807792000473,,,,,,,1153.1808509000111,1153.1974200000986,2.0178604000248015,1159.0518632000312,1159.0518732001074,1159.0683270001318,1159.0683270001318,1160.6542537000496,"['1', '2', '3']","[1.1530146999284625, 1.3778695000801235]","[0.12750139995478094, 0.13384019979275763]",1,2,3,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
120,block3_trial40_attendleft_leadmasker.wav,0,119,119,119,1162.6715721001383,,,,,,,1162.671639499953,1162.6884037000127,2.01696619996801,1168.5265550001059,1168.5265655000694,1168.5434100001585,1168.5434100001585,1169.6453073001467,"['1', '2', '2']","[0.6765340000856668, 0.9741408000700176]","[0.10520930006168783, 0.05516460002399981]",1,2,2,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
121,block4_trial1_attendright_leadmasker.wav,0,120,120,120,1171.6621795000974,,,,,,,1209.0587580001447,1209.0755127000157,2.018193299882114,1214.9134178999811,1214.9134295000695,1214.9299278999679,1214.9299278999679,1217.1665966000874,"['1', '1', '1']","[0.3714091000147164, 2.058265500003472]","[0.08669960009865463, 0.07970510004088283]",1,1,1,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
122,block4_trial2_attendleft_leadmasker.wav,0,121,121,121,1219.1842241999693,,,,,,,1219.1843008999713,1219.2004484999925,2.0178058999590576,1225.0381293999963,1225.0381398999598,1225.0551253999583,1225.0551253999583,1225.806904700119,"['1', '3', '2']","[0.414299099938944, 0.5671659000217915]","[0.13567820005118847, 0.13364249980077147]",1,3,2,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
123,block4_trial3_attendright_leadtarget.wav,0,122,122,122,1227.8245437000878,,,,,,,1227.8246206000913,1227.840949299978,2.017251299927011,1233.678694000002,1233.6787044999655,1233.695089600049,1233.695089600049,1235.1476184001658,"['1', '3', '1']","[0.669550099875778, 1.1657102999743074]","[0.20015930011868477, 0.12040969985537231]",1,3,1,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
124,block4_trial4_attendright_leadmasker.wav,0,123,123,123,1237.1655101000797,,,,,,,1237.1655878000893,1237.1818587000016,2.0171366001013666,1243.0196762001142,1243.0196869999636,1243.0363003001548,1243.0363003001548,1244.7388375001028,"['1', '3', '2']","[1.3288567999843508, 1.4492393999826163, 1.5764693999662995]","[0.15084450016729534, 0.1508967000991106, 0.11205770005472004]",1,3,2,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
125,block4_trial5_attendright_leadmasker.wav,0,124,124,124,1246.7561628001276,,,,,,,1246.756239300128,1246.7728313000407,2.017098299926147,1252.627421400044,1252.6274308001157,1252.6441768000368,1252.6441768000368,1253.7792047001421,"['2', '3', '2']","[0.36017820006236434, 0.8724108999595046]","[0.11176969995722175, 0.11963000008836389]",2,3,2,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
126,block4_trial6_attendleft_leadmasker.wav,0,125,125,125,1255.796971600037,,,,,,,1255.7970501000527,1255.8136967001483,2.0183494999073446,1261.6345538001042,1261.6345639000647,1261.6510453000665,1261.6510453000665,1262.6027393999975,"['2', '1', '3']","[0.6022785000968724, 0.7851315001025796]","[0.15313009987585247, 0.13615079992450774]",2,1,3,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
127,block4_trial7_attendleft_leadtarget.wav,0,126,126,126,1264.6202191000339,,,,,,,1264.6202962000389,1264.6371196000837,2.018000700045377,1270.4585174999665,1270.4585285000503,1270.474872800056,1270.474872800056,1271.3935108999722,"['3', '2', '2']","[0.43374440004117787, 0.7376621998846531]","[0.1452930998057127, 0.0713520001154393]",3,2,2,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
128,block4_trial8_attendright_leadtarget.wav,0,127,127,127,1273.4111172000412,,,,,,,1273.411193100037,1273.4275426000822,2.0180453998036683,1279.281997299986,1279.2820078001823,1279.298630699981,1279.298630699981,1280.0342727000825,"['2', '2', '3']","[0.33752700011245906, 0.5213232999667525]","[0.0885778998490423, 0.12141430005431175]",2,2,3,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
129,block4_trial9_attendright_leadmasker.wav,0,128,128,128,1282.0514535000548,,,,,,,1282.0515301001724,1282.0675794000272,2.015117100207135,1287.9229888999835,1287.9229993000627,1287.9390539999586,1287.9390539999586,1289.3243704000488,"['2', '1', '1']","[0.6901779999025166, 1.1941924998536706]","[0.15881279995664954, 0.09566000010818243]",2,1,1,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
130,block4_trial10_attendright_leadtarget.wav,0,129,129,129,1291.3416534001008,,,,,,,1291.3417210001498,1291.3585606000852,2.0175694001372904,1297.213224499952,1297.2132344001438,1297.2301034000702,1297.2301034000702,1299.082299400121,"['3', '2', '2']","[1.1425737999379635, 1.6622969000600278]","[0.21577210002578795, 0.09748329990543425]",3,2,2,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
131,block4_trial11_attendright_leadmasker.wav,0,130,130,130,1301.1000243001617,,,,,,,1301.1001019000541,1301.1165291999932,2.0178080999758095,1306.9712925001513,1306.9713054001331,1306.9879409000278,1306.9879409000278,1308.4568894000258,"['3', '3', '1']","[0.9541162000969052, 1.1854134001769125]","[0.12691339990124106, 0.13638639985583723]",3,3,1,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
132,block4_trial12_attendleft_leadmasker.wav,0,131,131,131,1310.4740747001488,,,,,,,1310.4741483000107,1310.490633700043,2.01703490014188,1316.3455074001104,1316.3455183999613,1316.362445600098,1316.362445600098,1317.780420300085,"['1', '3', '1']","[1.0355308998841792, 1.2515074000693858]","[0.17555350018665195, 0.14351229998283088]",1,3,1,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
133,block4_trial13_attendleft_leadmasker.wav,0,132,132,132,1319.7982505999971,,,,,,,1319.7983280001208,1319.8147013001144,2.0186242000199854,1325.6362239001319,1325.6362350001,1325.6529445000924,1325.6529445000924,1328.639217399992,"['2', '3', '3']","[2.1920086001046, 2.815817200113088]","[0.13581010000780225, 0.08004299993626773]",2,3,3,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
