3.4592 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
26.1427 	EXP 	respp: autoDraw = True
29.2802 	EXP 	New trial (rep=0, index=3): OrderedDict([('Index', 4), ('audio', 'block1_trial4_attendright_leadmasker.wav')])
29.2953 	EXP 	respp: autoDraw = False
29.3124 	EXP 	cross: autoDraw = True
35.1500 	EXP 	cross: autoDraw = False
35.1500 	EXP 	respp: autoDraw = True
38.5531 	EXP 	New trial (rep=0, index=4): OrderedDict([('Index', 5), ('audio', 'block1_trial5_attendright_leadmasker.wav')])
38.5697 	EXP 	respp: autoDraw = False
38.5864 	EXP 	cross: autoDraw = True
44.4409 	EXP 	cross: autoDraw = False
44.4409 	EXP 	respp: autoDraw = True
47.7778 	EXP 	New trial (rep=0, index=5): OrderedDict([('Index', 6), ('audio', 'block1_trial6_attendleft_leadtarget.wav')])
47.7940 	EXP 	respp: autoDraw = False
47.8104 	EXP 	cross: autoDraw = True
53.6817 	EXP 	cross: autoDraw = False
53.6817 	EXP 	respp: autoDraw = True
56.9192 	EXP 	New trial (rep=0, index=6): OrderedDict([('Index', 7), ('audio', 'block1_trial7_attendleft_leadtarget.wav')])
56.9343 	EXP 	respp: autoDraw = False
56.9510 	EXP 	cross: autoDraw = True
62.8217 	EXP 	cross: autoDraw = False
62.8217 	EXP 	respp: autoDraw = True
65.9258 	EXP 	New trial (rep=0, index=7): OrderedDict([('Index', 8), ('audio', 'block1_trial8_attendleft_leadmasker.wav')])
65.9412 	EXP 	respp: autoDraw = False
65.9582 	EXP 	cross: autoDraw = True
71.7962 	EXP 	cross: autoDraw = False
71.7962 	EXP 	respp: autoDraw = True
74.7829 	EXP 	New trial (rep=0, index=8): OrderedDict([('Index', 9), ('audio', 'block1_trial9_attendleft_leadmasker.wav')])
74.7983 	EXP 	respp: autoDraw = False
74.8152 	EXP 	cross: autoDraw = True
80.6701 	EXP 	cross: autoDraw = False
80.6701 	EXP 	respp: autoDraw = True
84.3238 	EXP 	New trial (rep=0, index=9): OrderedDict([('Index', 10), ('audio', 'block1_trial10_attendright_leadtarget.wav')])
84.3397 	EXP 	respp: autoDraw = False
84.3561 	EXP 	cross: autoDraw = True
90.2280 	EXP 	cross: autoDraw = False
90.2280 	EXP 	respp: autoDraw = True
93.2469 	EXP 	New trial (rep=0, index=10): OrderedDict([('Index', 11), ('audio', 'block1_trial11_attendright_leadmasker.wav')])
93.2633 	EXP 	respp: autoDraw = False
93.2803 	EXP 	cross: autoDraw = True
99.1510 	EXP 	cross: autoDraw = False
99.1510 	EXP 	respp: autoDraw = True
102.2373 	EXP 	New trial (rep=0, index=11): OrderedDict([('Index', 12), ('audio', 'block1_trial12_attendleft_leadtarget.wav')])
102.2540 	EXP 	respp: autoDraw = False
102.2707 	EXP 	cross: autoDraw = True
108.1085 	EXP 	cross: autoDraw = False
108.1085 	EXP 	respp: autoDraw = True
111.2443 	EXP 	New trial (rep=0, index=12): OrderedDict([('Index', 13), ('audio', 'block1_trial13_attendright_leadmasker.wav')])
111.2612 	EXP 	respp: autoDraw = False
111.2777 	EXP 	cross: autoDraw = True
117.1155 	EXP 	cross: autoDraw = False
117.1155 	EXP 	respp: autoDraw = True
120.0366 	EXP 	New trial (rep=0, index=13): OrderedDict([('Index', 14), ('audio', 'block1_trial14_attendright_leadtarget.wav')])
120.0518 	EXP 	respp: autoDraw = False
120.0685 	EXP 	cross: autoDraw = True
125.9395 	EXP 	cross: autoDraw = False
125.9395 	EXP 	respp: autoDraw = True
128.7921 	EXP 	New trial (rep=0, index=14): OrderedDict([('Index', 15), ('audio', 'block1_trial15_attendleft_leadmasker.wav')])
128.8087 	EXP 	respp: autoDraw = False
128.8255 	EXP 	cross: autoDraw = True
134.6628 	EXP 	cross: autoDraw = False
134.6628 	EXP 	respp: autoDraw = True
137.7660 	EXP 	New trial (rep=0, index=15): OrderedDict([('Index', 16), ('audio', 'block1_trial16_attendleft_leadmasker.wav')])
137.7827 	EXP 	respp: autoDraw = False
137.7991 	EXP 	cross: autoDraw = True
143.6375 	EXP 	cross: autoDraw = False
143.6375 	EXP 	respp: autoDraw = True
146.7232 	EXP 	New trial (rep=0, index=16): OrderedDict([('Index', 17), ('audio', 'block1_trial17_attendleft_leadtarget.wav')])
146.7398 	EXP 	respp: autoDraw = False
146.7562 	EXP 	cross: autoDraw = True
152.5938 	EXP 	cross: autoDraw = False
152.5938 	EXP 	respp: autoDraw = True
155.5806 	EXP 	New trial (rep=0, index=17): OrderedDict([('Index', 18), ('audio', 'block1_trial18_attendleft_leadtarget.wav')])
155.5972 	EXP 	respp: autoDraw = False
155.6139 	EXP 	cross: autoDraw = True
161.4688 	EXP 	cross: autoDraw = False
161.4688 	EXP 	respp: autoDraw = True
164.7718 	EXP 	New trial (rep=0, index=18): OrderedDict([('Index', 19), ('audio', 'block1_trial19_attendright_leadtarget.wav')])
164.7875 	EXP 	respp: autoDraw = False
164.8046 	EXP 	cross: autoDraw = True
170.6587 	EXP 	cross: autoDraw = False
170.6587 	EXP 	respp: autoDraw = True
174.2449 	EXP 	New trial (rep=0, index=19): OrderedDict([('Index', 20), ('audio', 'block1_trial20_attendright_leadtarget.wav')])
174.2617 	EXP 	respp: autoDraw = False
174.2784 	EXP 	cross: autoDraw = True
180.1329 	EXP 	cross: autoDraw = False
180.1329 	EXP 	respp: autoDraw = True
183.0869 	EXP 	New trial (rep=0, index=20): OrderedDict([('Index', 21), ('audio', 'block1_trial21_attendright_leadtarget.wav')])
183.1021 	EXP 	respp: autoDraw = False
183.1189 	EXP 	cross: autoDraw = True
188.9573 	EXP 	cross: autoDraw = False
188.9573 	EXP 	respp: autoDraw = True
191.7429 	EXP 	New trial (rep=0, index=21): OrderedDict([('Index', 22), ('audio', 'block1_trial22_attendright_leadmasker.wav')])
191.7590 	EXP 	respp: autoDraw = False
191.7763 	EXP 	cross: autoDraw = True
197.6473 	EXP 	cross: autoDraw = False
197.6473 	EXP 	respp: autoDraw = True
200.9011 	EXP 	New trial (rep=0, index=22): OrderedDict([('Index', 23), ('audio', 'block1_trial23_attendright_leadmasker.wav')])
200.9166 	EXP 	respp: autoDraw = False
200.9334 	EXP 	cross: autoDraw = True
206.7874 	EXP 	cross: autoDraw = False
206.7874 	EXP 	respp: autoDraw = True
210.0244 	EXP 	New trial (rep=0, index=23): OrderedDict([('Index', 24), ('audio', 'block1_trial24_attendright_leadtarget.wav')])
210.0402 	EXP 	respp: autoDraw = False
210.0568 	EXP 	cross: autoDraw = True
215.8954 	EXP 	cross: autoDraw = False
215.8954 	EXP 	respp: autoDraw = True
219.3146 	EXP 	New trial (rep=0, index=24): OrderedDict([('Index', 25), ('audio', 'block1_trial25_attendright_leadtarget.wav')])
219.3317 	EXP 	respp: autoDraw = False
219.3481 	EXP 	cross: autoDraw = True
225.1860 	EXP 	cross: autoDraw = False
225.1860 	EXP 	respp: autoDraw = True
228.8725 	EXP 	New trial (rep=0, index=25): OrderedDict([('Index', 26), ('audio', 'block1_trial26_attendleft_leadmasker.wav')])
228.8887 	EXP 	respp: autoDraw = False
228.9056 	EXP 	cross: autoDraw = True
234.7430 	EXP 	cross: autoDraw = False
234.7430 	EXP 	respp: autoDraw = True
238.2133 	EXP 	New trial (rep=0, index=26): OrderedDict([('Index', 27), ('audio', 'block1_trial27_attendleft_leadmasker.wav')])
238.2301 	EXP 	respp: autoDraw = False
238.2467 	EXP 	cross: autoDraw = True
244.0845 	EXP 	cross: autoDraw = False
244.0845 	EXP 	respp: autoDraw = True
247.3552 	EXP 	New trial (rep=0, index=27): OrderedDict([('Index', 28), ('audio', 'block1_trial28_attendleft_leadtarget.wav')])
247.3703 	EXP 	respp: autoDraw = False
247.3868 	EXP 	cross: autoDraw = True
253.2247 	EXP 	cross: autoDraw = False
253.2247 	EXP 	respp: autoDraw = True
256.4782 	EXP 	New trial (rep=0, index=28): OrderedDict([('Index', 29), ('audio', 'block1_trial29_attendright_leadmasker.wav')])
256.4946 	EXP 	respp: autoDraw = False
256.5108 	EXP 	cross: autoDraw = True
262.3829 	EXP 	cross: autoDraw = False
262.3829 	EXP 	respp: autoDraw = True
266.7024 	EXP 	New trial (rep=0, index=29): OrderedDict([('Index', 30), ('audio', 'block1_trial30_attendright_leadtarget.wav')])
266.7200 	EXP 	respp: autoDraw = False
266.7356 	EXP 	cross: autoDraw = True
272.5902 	EXP 	cross: autoDraw = False
272.5902 	EXP 	respp: autoDraw = True
276.3110 	EXP 	New trial (rep=0, index=30): OrderedDict([('Index', 31), ('audio', 'block1_trial31_attendleft_leadtarget.wav')])
276.3269 	EXP 	respp: autoDraw = False
276.3436 	EXP 	cross: autoDraw = True
282.2150 	EXP 	cross: autoDraw = False
282.2150 	EXP 	respp: autoDraw = True
285.3680 	EXP 	New trial (rep=0, index=31): OrderedDict([('Index', 32), ('audio', 'block1_trial32_attendleft_leadtarget.wav')])
285.3845 	EXP 	respp: autoDraw = False
285.4007 	EXP 	cross: autoDraw = True
291.2553 	EXP 	cross: autoDraw = False
291.2553 	EXP 	respp: autoDraw = True
294.5084 	EXP 	New trial (rep=0, index=32): OrderedDict([('Index', 33), ('audio', 'block1_trial33_attendleft_leadmasker.wav')])
294.5249 	EXP 	respp: autoDraw = False
294.5417 	EXP 	cross: autoDraw = True
300.4130 	EXP 	cross: autoDraw = False
300.4130 	EXP 	respp: autoDraw = True
303.9833 	EXP 	New trial (rep=0, index=33): OrderedDict([('Index', 34), ('audio', 'block1_trial34_attendright_leadtarget.wav')])
303.9990 	EXP 	respp: autoDraw = False
304.0157 	EXP 	cross: autoDraw = True
309.8873 	EXP 	cross: autoDraw = False
309.8873 	EXP 	respp: autoDraw = True
313.2076 	EXP 	New trial (rep=0, index=34): OrderedDict([('Index', 35), ('audio', 'block1_trial35_attendright_leadmasker.wav')])
313.2229 	EXP 	respp: autoDraw = False
313.2397 	EXP 	cross: autoDraw = True
319.0776 	EXP 	cross: autoDraw = False
319.0776 	EXP 	respp: autoDraw = True
322.6641 	EXP 	New trial (rep=0, index=35): OrderedDict([('Index', 36), ('audio', 'block1_trial36_attendleft_leadmasker.wav')])
322.6808 	EXP 	respp: autoDraw = False
322.6980 	EXP 	cross: autoDraw = True
328.5528 	EXP 	cross: autoDraw = False
328.5528 	EXP 	respp: autoDraw = True
331.7562 	EXP 	New trial (rep=0, index=36): OrderedDict([('Index', 37), ('audio', 'block1_trial37_attendleft_leadtarget.wav')])
331.7721 	EXP 	respp: autoDraw = False
331.7880 	EXP 	cross: autoDraw = True
337.6594 	EXP 	cross: autoDraw = False
337.6594 	EXP 	respp: autoDraw = True
340.8952 	EXP 	New trial (rep=0, index=37): OrderedDict([('Index', 38), ('audio', 'block1_trial38_attendleft_leadmasker.wav')])
340.9119 	EXP 	respp: autoDraw = False
340.9286 	EXP 	cross: autoDraw = True
346.7995 	EXP 	cross: autoDraw = False
346.7995 	EXP 	respp: autoDraw = True
350.9043 	EXP 	New trial (rep=0, index=38): OrderedDict([('Index', 39), ('audio', 'block1_trial39_attendleft_leadtarget.wav')])
350.9200 	EXP 	respp: autoDraw = False
350.9373 	EXP 	cross: autoDraw = True
356.7918 	EXP 	cross: autoDraw = False
356.7918 	EXP 	respp: autoDraw = True
