Index,audio,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instruction.started,Instructions.started,resp_start.started,Instruction.stopped,resp_start.keys,resp_start.rt,resp_start.duration,trial.started,cross.started,audio.started,trial.stopped,Responses.started,respp.started,key_resp.started,Responses.stopped,key_resp.keys,key_resp.rt,key_resp.duration,response1,response2,response3,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,0.011596500407904387,0.0616116002202034,0.0616116002202034,1.1128769000060856,space,1.036584600340575,None,,,,,,,,,,,,,,,719,001,2024-11-05_13h05.02.485,Trial_mult,2023.2.1,59.748542442336515,2024-11-05 13h05.14.378088 -0500,
1,block1_trial1_attendright_leadmasker.wav,0,0,0,0,1.162177599966526,,,,,,,,,1.1622534999623895,1.1788574000820518,2.0174152003601193,7.000764700118452,7.000779900234193,7.017188800033182,7.017188800033182,8.486129300203174,"['2', '1', '3']","[1.0250843996182084, 1.2001934996806085]","[0.11861840030178428, 0.1280368003062904]",2,1,3,719,001,2024-11-05_13h05.02.485,Trial_mult,2023.2.1,59.748542442336515,2024-11-05 13h05.14.378088 -0500,
2,block1_trial2_attendright_leadmasker.wav,0,1,1,1,10.503469500225037,,,,,,,,,10.503549500368536,10.520404499955475,2.0157310999929905,16.37461550021544,16.3746262001805,16.391592600382864,16.391592600382864,17.442707400303334,"['1', '2', '3']","[0.6414361000061035, 0.8422244000248611]","[0.12982740020379424, 0.07950150035321712]",1,2,3,719,001,2024-11-05_13h05.02.485,Trial_mult,2023.2.1,59.748542442336515,2024-11-05 13h05.14.378088 -0500,
3,block1_trial3_attendright_leadtarget.wav,0,2,2,2,19.46013930020854,,,,,,,,,19.460202400106937,19.476763300132006,2.017332599963993,25.331304900348186,25.33131660008803,25.347744200378656,25.347744200378656,27.034413800109178,"['2', '1', '3']","[1.1013750000856817, 1.3333200002089143]","[0.12187850009649992, 0.13698859978467226]",2,1,3,719,001,2024-11-05_13h05.02.485,Trial_mult,2023.2.1,59.748542442336515,2024-11-05 13h05.14.378088 -0500,
4,block1_trial4_attendright_leadmasker.wav,0,3,3,3,29.051283000037074,,,,,,,,,29.051344900391996,29.067949400283396,2.017754999920726,34.90637900028378,34.90639040013775,34.92255900008604,34.92255900008604,36.47506200009957,"['1', '2', '3']","[1.1505456999875605, 1.3104332000948489]","[0.10466849990189075, 0.10536229982972145]",1,2,3,719,001,2024-11-05_13h05.02.485,Trial_mult,2023.2.1,59.748542442336515,2024-11-05 13h05.14.378088 -0500,
5,block1_trial5_attendright_leadmasker.wav,0,4,4,4,38.492102100048214,,,,,,,,,38.49216839997098,38.50908340001479,2.0168073000386357,44.32981690019369,44.32982790004462,44.34701030002907,44.34701030002907,48.48291780008003,None,,,NA,NA,NA,719,001,2024-11-05_13h05.02.485,Trial_mult,2023.2.1,59.748542442336515,2024-11-05 13h05.14.378088 -0500,
,,,,,,50.50231520039961,,,,,,,,,50.5023970999755,54.338280100375414,2.0250810999423265,54.35438770009205,54.354397900402546,54.37096370011568,54.37096370011568,,,,,,,,,,,,,,,
