audio,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instruction.started,Instructions.started,resp_start.started,Instruction.stopped,resp_start.keys,resp_start.rt,resp_start.duration,trial.started,cross.started,sound_1.started,trial.stopped,Responses.started,respp.started,key_resp.started,Responses.stopped,key_resp.keys,key_resp.rt,key_resp.duration,response1,response2,response3,respp.stopped,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,0.015533899888396263,0.03211649996228516,0.03211649996228516,3.8521263001020998,space,3.8105313000269234,None,,,,,,,,,,,,,,,,,360118,001,2024-09-04_11h21.53.106,Trial_mult,2023.2.1,59.99757610740702,2024-09-04 11h22.03.781298 -0400,
block1_trial1_attendright_leadtarget.wav,0,0,0,0,3.901281900005415,,,,,,,,,3.871726900106296,3.901281900005415,2.000813400140032,9.789939800044522,9.789952900027856,15.36054309993051,15.36054309993051,17.279846800025553,"['1', '2', '3']","[1.202137399930507, 1.5545604000799358]","[0.12862360011786222, 0.1035997997969389]",1,2,3,,,360118,001,2024-09-04_11h21.53.106,Trial_mult,2023.2.1,59.99757610740702,2024-09-04 11h22.03.781298 -0400,
block1_trial2_attendright_leadmasker.wav,0,1,1,1,17.29537840001285,,,,,,,,,17.281597000081092,17.29537840001285,1.9990562999155372,23.033450199989602,23.033461699960753,28.78825469990261,28.78825469990261,30.6405289999675,"['3', '2', '1']","[1.3839583001099527, 1.6062584999017417]","[0.06270539993420243, 0.07246590009890497]",3,2,1,,,360118,001,2024-09-04_11h21.53.106,Trial_mult,2023.2.1,59.99757610740702,2024-09-04 11h22.03.781298 -0400,
,,,,,30.65600820002146,,,,,,,,,30.64119019987993,30.65600820002146,2.0000591999851167,36.57893530000001,36.57894750009291,42.14865390001796,42.14865390001796,46.385874199913815,None,,,,,,,,,,,,,,,
