audio,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instruction.started,Instructions.started,resp_start.started,Instruction.stopped,resp_start.keys,trial.started,cross.started,sound_1.started,trial.stopped,Responses.started,respp.started,key_resp.started,Responses.stopped,key_resp.keys,key_resp.rt,key_resp.duration,response1,response2,response3,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,0.011380899988580495,0.017107799998484552,0.017107799998484552,5.968999199976679,None,,,,,,,,,,,,,,,406086,001,2024-09-21_21h26.38.060,Trial_mult,2023.2.1,59.819023533962515,2024-09-21 21h26.47.280124 -0400,
block1_trial1_attendright_leadtarget.wav,0,0,0,0,5.986351499974262,,,,,,,5.986814699979732,5.998804799979553,2.007791400013957,11.733452199987369,11.733467299985932,11.749963999987813,11.749963999987813,15.10904379998101,"['1', '2', '3']","[2.8715968999895267, 3.1563551999861374]","[0.16591700000572018, 0.09708980002324097]",1,2,3,406086,001,2024-09-21_21h26.38.060,Trial_mult,2023.2.1,59.819023533962515,2024-09-21 21h26.47.280124 -0400,
block1_trial2_attendright_leadmasker.wav,0,1,1,1,15.123768699995708,,,,,,,15.123903699975926,15.140358799981186,2.0081715999986045,21.049729199992726,21.049740399990696,21.05325559998164,21.05325559998164,22.406497099989792,"['2', '1', '3']","[0.8634706999873742, 1.0841641000006348]","[0.08836819999851286, 0.13072429999010637]",2,1,3,406086,001,2024-09-21_21h26.38.060,Trial_mult,2023.2.1,59.819023533962515,2024-09-21 21h26.47.280124 -0400,
block1_trial3_attendleft_leadmasker.wav,0,2,2,2,22.420663400000194,,,,,,,22.420834099990316,22.43689159999485,2.0083256000070833,28.171637699997518,28.171651599986944,28.18800869997358,28.18800869997358,30.25113219997729,"['3', '2', '1']","[1.6536201999988407, 1.8520914999826346]","[0.08868990000337362, 0.07592950001708232]",3,2,1,406086,001,2024-09-21_21h26.38.060,Trial_mult,2023.2.1,59.819023533962515,2024-09-21 21h26.47.280124 -0400,
,,,,,30.26573039998766,,,,,,,30.26583910000045,30.28233009998803,,,,,,,,,,,,,,,,,,,,
