audio,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instruction.started,Instructions.started,resp_start.started,Instruction.stopped,resp_start.keys,trial.started,cross.started,sound_1.started,trial.stopped,Responses.started,respp.started,key_resp.started,Responses.stopped,key_resp.keys,key_resp.rt,key_resp.duration,response1,response2,response3,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,0.027348400006303564,0.03323859999363776,0.03323859999363776,3.1800560999981826,None,,,,,,,,,,,,,,,330711,001,2024-09-19_10h09.09.254,Trial_mult,2023.2.1,60.20259376757246,2024-09-19 10h09.14.532520 -0400,
block1_trial1_attendright_leadtarget.wav,0,0,0,0,3.1930625999957556,,,,,,,3.193194899999071,3.209036800006288,2.0052166000095895,9.121844199995394,9.12185799999861,9.126776400007657,9.126776400007657,10.240976100001717,"['2', '1', '3']","[0.40605979999236297, 0.7762721000035526]","[0.14678530000674073, 0.13008519999857526]",2,1,3,330711,001,2024-09-19_10h09.09.254,Trial_mult,2023.2.1,60.20259376757246,2024-09-19 10h09.14.532520 -0400,
,,,,,10.25591560000612,,,,,,,10.256074599994463,10.272356200002832,2.0075360000046203,18.300249599997187,18.300256999995327,18.31682360000559,18.31682360000559,20.245440900005633,None,,,,,,,,,,,,,
