audio,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instruction.started,Instructions.started,resp_start.started,Instruction.stopped,resp_start.keys,resp_start.rt,resp_start.duration,trial.started,cross.started,sound_1.started,trial.stopped,Responses.started,respp.started,key_resp.started,Responses.stopped,key_resp.keys,key_resp.rt,key_resp.duration,response1,response2,response3,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,0.007038499999907799,0.0235634000000573,0.0235634000000573,0.7747847999999067,space,0.7477428000001964,None,,,,,,,,,,,,,,,847823,001,2024-09-18_14h43.15.901,Trial_mult,2023.2.1,60.136304948823415,2024-09-18 14h43.22.553850 -0400,
block1_trial1_attendright_leadtarget.wav,0,0,0,0,0.8479119000003266,,,,,,,,,0.848070000000007,0.8545412000003125,2.007930800000395,6.539628300000004,6.539650800000345,6.555403500000466,6.555403500000466,10.777991500000098,"['2', '3']","[0.44948759999988397, 1.0813029999999344]","[0.13468699999975797, 0.10045300000001589]",2,3,NA,847823,001,2024-09-18_14h43.15.901,Trial_mult,2023.2.1,60.136304948823415,2024-09-18 14h43.22.553850 -0400,
,,,,,10.794068000000152,,,,,,,,,10.794211899999937,10.810642700000244,2.0140096000004633,19.886258500000622,19.886285900000075,19.902866299999914,19.902866299999914,20.7839098000004,None,,,,,,,,,,,,,
