audio,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instruction.started,Instructions.started,resp_start.started,Instruction.stopped,resp_start.keys,resp_start.rt,resp_start.duration,trial.started,cross.started,sound_1.started,cross.stopped,trial.stopped,Responses.started,respp.started,key_resp.started,Responses.stopped,key_resp.keys,key_resp.rt,key_resp.duration,response1,response2,response3,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,0.006037000101059675,0.008953900076448917,0.008953900076448917,1.0753205000655726,space,1.060784799978137,None,,,,,,,,,,,,,,,,839265,001,2024-09-10_15h14.54.323,Trial_mult,2023.2.1,60.17535094883917,2024-09-10 15h15.01.773256 -0400,
block1_trial1_attendright_leadtarget.wav,0,0,0,0,1.0914646000601351,,,,,,,,,1.0828273000661284,1.0914646000601351,2.0099028000840917,6.842014000052586,6.842200600076467,6.842218700097874,6.85864810005296,6.85864810005296,8.223894600057974,"['2', '3', '1']","[0.754203199991025, 1.042909099953249]","[0.12620229995809495, 0.13627180003095418]",2,3,1,839265,001,2024-09-10_15h14.54.323,Trial_mult,2023.2.1,60.17535094883917,2024-09-10 15h15.01.773256 -0400,
block1_trial2_attendright_leadmasker.wav,0,1,1,1,8.237659100093879,,,,,,,,,8.226520100026391,8.237659100093879,2.0068027999950573,13.989134900039062,13.989347200025804,13.98936660005711,14.005817600060254,14.005817600060254,16.252811700105667,"['2', '1', '3']","[1.57015460007824, 1.8671643000561744]","[0.13428469991777092, 0.12441319995559752]",2,1,3,839265,001,2024-09-10_15h14.54.323,Trial_mult,2023.2.1,60.17535094883917,2024-09-10 15h15.01.773256 -0400,
block1_trial3_attendleft_leadmasker.wav,0,2,2,2,16.266320800059475,,,,,,,,,16.253701900015585,16.266320800059475,2.0075654999818653,22.18986440007575,22.185297200107016,22.185318600037135,22.18986440007575,22.18986440007575,23.631253300001845,"['3', '2', '1']","[0.9818014999618754, 1.20863449992612]","[0.16269219992682338, 0.09192260005511343]",3,2,1,839265,001,2024-09-10_15h14.54.323,Trial_mult,2023.2.1,60.17535094883917,2024-09-10 15h15.01.773256 -0400,
,,,,,23.64598000003025,,,,,,,,,23.631966400076635,23.64598000003025,2.0091761000221595,29.39688630006276,29.397167900111526,29.397185900015756,29.413539400091395,29.413539400091395,,,,,,,,,,,,,,,
