audio,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instruction.started,Instructions.started,resp_start.started,Instruction.stopped,resp_start.keys,trial.started,cross.started,sound_1.started,trial.stopped,Responses.started,respp.started,key_resp.started,Responses.stopped,key_resp.keys,key_resp.rt,key_resp.duration,response1,response2,response3,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,0.01902049995260313,0.03110599995125085,0.03110599995125085,1.1966175999841653,None,,,,,,,,,,,,,,,508266,001,2024-09-23_11h40.24.349,Trial_mult,2023.2.1,60.07066713243676,2024-09-23 11h40.31.028942 -0400,
block1_trial1_attendright_leadtarget.wav,0,0,0,0,1.2224185999948531,,,,,,,1.2225822999607772,1.2347300999681465,2.0094226999790408,6.965329799975734,6.965337299974635,7.012103999964893,7.012103999964893,8.14492039999459,"['1', '2', '3']","[0.5674992999993265, 0.8586388999829069]","[0.13704669999424368, 0.10189509997144341]",1,2,3,508266,001,2024-09-23_11h40.24.349,Trial_mult,2023.2.1,60.07066713243676,2024-09-23 11h40.31.028942 -0400,
block1_trial2_attendright_leadmasker.wav,0,1,1,1,8.159177599998657,,,,,,,8.15922569995746,8.176025099994149,2.0072904999833554,13.910305099969264,13.910324600001331,13.926996499998495,13.926996499998495,15.108532499987632,"['3', '2', '1']","[0.564790400036145, 0.9744890999863856]","[0.09305879997555166, 0.08011940005235374]",3,2,1,508266,001,2024-09-23_11h40.24.349,Trial_mult,2023.2.1,60.07066713243676,2024-09-23 11h40.31.028942 -0400,
,,,,,15.12349579995498,,,,,,,15.123564999958035,15.140025799977593,,,,,,,,,,,,,,,,,,,,
