audio,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instruction.started,Instructions.started,resp_start.started,Instruction.stopped,resp_start.keys,trial.started,cross.started,sound_1.started,trial.stopped,Responses.started,respp.started,key_resp.started,Responses.stopped,key_resp.keys,key_resp.rt,key_resp.duration,response1,response2,response3,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,0.006583200000022771,0.009538100000099803,0.009538100000099803,0.6724712999998701,None,,,,,,,,,,,,,,,147593,001,2024-09-18_13h13.52.867,Trial_mult,2023.2.1,60.14198319393224,2024-09-18 13h13.57.666399 -0400,
block1_trial1_attendright_leadtarget.wav,0,0,0,0,0.7283233000002838,,,,,,,0.7283755000003111,0.7328654000002643,2.008787900000243,6.437348500000098,6.437364299999899,6.4538925000001655,6.4538925000001655,7.436242199999924,"['1', '2', '3']","[0.604871799999728, 0.8008414999999331]","[0.11513650000006237, 0.04701660000000629]",1,2,3,147593,001,2024-09-18_13h13.52.867,Trial_mult,2023.2.1,60.14198319393224,2024-09-18 13h13.57.666399 -0400,
block1_trial2_attendright_leadmasker.wav,0,1,1,1,7.450955700000122,,,,,,,7.451136300000144,7.46769119999999,2.0082259000000704,13.202499800000169,13.202525799999876,13.218480999999883,13.218480999999883,14.284005200000138,"['2', '1', '3']","[0.3396702000000005, 0.5155573000001823]","[0.1441528999998809, 0.15678129999969315]",2,1,3,147593,001,2024-09-18_13h13.52.867,Trial_mult,2023.2.1,60.14198319393224,2024-09-18 13h13.57.666399 -0400,
block1_trial3_attendleft_leadmasker.wav,0,2,2,2,14.298998499999925,,,,,,,14.299131100000068,14.315644499999962,2.0094121000001905,20.05014119999987,20.05016220000016,20.066749999999956,20.066749999999956,21.198618100000203,"['2', '2', '2']","[0.6809886000000915, 0.9091708999999355]","[0.1049739000000045, 0.10109409999995478]",2,2,2,147593,001,2024-09-18_13h13.52.867,Trial_mult,2023.2.1,60.14198319393224,2024-09-18 13h13.57.666399 -0400,
block1_trial4_attendright_leadtarget.wav,0,3,3,3,21.2134759999999,,,,,,,21.213654600000154,21.230003800000304,2.0094672999998693,26.9648873000001,26.96491079999987,26.981018200000108,26.981018200000108,28.14931680000018,"['3', '2', '1']","[0.5005211000002419, 0.7679438999998638]","[0.15908589999980904, 0.09283400000003894]",3,2,1,147593,001,2024-09-18_13h13.52.867,Trial_mult,2023.2.1,60.14198319393224,2024-09-18 13h13.57.666399 -0400,
block1_trial5_attendleft_leadtarget.wav,0,4,4,4,28.161180500000228,,,,,,,28.161321600000065,28.177636899999925,2.0060679000002892,33.91251300000022,33.912531599999966,33.92902379999987,33.92902379999987,34.977872800000114,"['2', '1', '3']","[0.5406569000001582, 0.8190471000002617]","[0.132158100000197, 0.15910529999973733]",2,1,3,147593,001,2024-09-18_13h13.52.867,Trial_mult,2023.2.1,60.14198319393224,2024-09-18 13h13.57.666399 -0400,
block1_trial6_attendright_leadtarget.wav,0,5,5,5,34.992492500000026,,,,,,,34.9927103,35.00893279999991,2.008954800000083,40.74327230000017,40.743285600000036,40.76011850000032,40.76011850000032,41.72651110000015,"['2', '2', '2']","[0.565989400000035, 0.8064595000000736]","[0.10903229999985342, 0.05551199999990786]",2,2,2,147593,001,2024-09-18_13h13.52.867,Trial_mult,2023.2.1,60.14198319393224,2024-09-18 13h13.57.666399 -0400,
,,,,,41.74067130000003,,,,,,,41.74082580000004,41.75702090000004,2.0089687999998205,,,,,,,,,,,,,,,,,,,
