audio,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instruction.started,Instructions.started,resp_start.started,Instruction.stopped,resp_start.keys,trial.started,cross.started,sound_1.started,trial.stopped,Responses.started,respp.started,key_resp.started,Responses.stopped,key_resp.keys,key_resp.rt,key_resp.duration,response1,response2,response3,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,0.007892599999991035,0.010941199999990658,0.010941199999990658,2.185228699999982,None,,,,,,,,,,,,,,,077521,001,2024-09-18_12h37.29.435,Trial_mult,2023.2.1,60.17140426218083,2024-09-18 12h37.36.009416 -0400,
block1_trial1_attendright_leadtarget.wav,0,0,0,0,2.203386099999989,,,,,,,2.2035225000000196,2.2170826999999917,2.010384300000055,7.938124399999992,7.938138900000013,7.954030400000022,7.954030400000022,9.117284600000005,"['2', '1', '3']","[0.7324858999999719, 0.9088522000000125]","[0.09211410000000342, 0.09477079999999205]",2,1,3,077521,001,2024-09-18_12h37.29.435,Trial_mult,2023.2.1,60.17140426218083,2024-09-18 12h37.36.009416 -0400,
,,,,,9.121245699999974,,,,,,,9.121353399999975,9.134081900000012,2.0080539999999587,14.882706600000006,14.882713299999978,14.899475699999982,14.899475699999982,19.121723799999984,None,,,,,,,,,,,,,
